,esports_match_id,map_type,map_name,stat_name,stat_amount
273845,34766,CONTROL,Ilios,Average Time Alive,54.455801657354456
273846,34766,CONTROL,Ilios,Barrier Damage Done,1821.5369505882265
273847,34766,CONTROL,Ilios,Damage - Quick Melee,45.0
273848,34766,CONTROL,Ilios,Damage Done,4548.43922996521
273849,34766,CONTROL,Ilios,Damage Taken,2898.0824828743926
273850,34766,CONTROL,Ilios,Deaths,8.0
273851,34766,CONTROL,Ilios,Eliminations,8.0
273852,34766,CONTROL,Ilios,Final Blows,1.0
273853,34766,CONTROL,Ilios,Healing Done,472.3733673095703
273854,34766,CONTROL,Ilios,Hero Damage Done,4548.43922996521
273855,34766,CONTROL,Ilios,Objective Kills,5.0
273856,34766,CONTROL,Ilios,Objective Time,37.618001135066145
273857,34766,CONTROL,Ilios,Offensive Assists,8.0
273858,34766,CONTROL,Ilios,Shots Fired,2003.0
273859,34766,CONTROL,Ilios,Time Alive,544.5580165735446
273860,34766,CONTROL,Ilios,Time Building Ultimate,497.32401496183587
273861,34766,CONTROL,Ilios,Time Elapsed per Ultimate Earned,116.97809498478605
273862,34766,CONTROL,Ilios,Time Holding Ultimate,97.40900295088068
273864,34766,CONTROL,Ilios,Ultimates Earned - Fractional,4.2514285689685485
273865,34766,CONTROL,Ilios,Ultimates Used,4.0
273866,34766,CONTROL,Ilios,Weapon Accuracy,0.4604680581910183
273903,34766,CONTROL,Ilios,All Damage Done,13563.628493309021
273904,34766,CONTROL,Ilios,Assists,6.0
273905,34766,CONTROL,Ilios,Average Time Alive,68.20512707407761
273906,34766,CONTROL,Ilios,Barrier Damage Done,2466.9601554870605
273907,34766,CONTROL,Ilios,Damage Done,10953.168345451357
273908,34766,CONTROL,Ilios,Damage Taken,4236.927419245243
273909,34766,CONTROL,Ilios,Deaths,6.0
273910,34766,CONTROL,Ilios,Eliminations,17.0
273911,34766,CONTROL,Ilios,Final Blows,11.0
273912,34766,CONTROL,Ilios,Hero Damage Done,10953.168345451357
273913,34766,CONTROL,Ilios,Knockback Kills,3.0
273914,34766,CONTROL,Ilios,Objective Kills,9.0
273915,34766,CONTROL,Ilios,Objective Time,26.495000803028237
273916,34766,CONTROL,Ilios,Shots Fired,280.0
273917,34766,CONTROL,Ilios,Solo Kills,1.0
273918,34766,CONTROL,Ilios,Time Alive,558.164016970899
273919,34766,CONTROL,Ilios,Time Building Ultimate,548.9150159812998
273920,34766,CONTROL,Ilios,Time Elapsed per Ultimate Earned,100.81499690342888
273921,34766,CONTROL,Ilios,Time Holding Ultimate,65.820001957356
273923,34766,CONTROL,Ilios,Ultimates Earned - Fractional,5.444775408832357
273924,34766,CONTROL,Ilios,Ultimates Used,5.0
273925,34766,CONTROL,Ilios,Weapon Accuracy,0.5925925925925926
273983,34766,CONTROL,Ilios,All Damage Done,4351.499748229981
273984,34766,CONTROL,Ilios,Assists,8.0
273985,34766,CONTROL,Ilios,Average Time Alive,148.68400443575229
273986,34766,CONTROL,Ilios,Barrier Damage Done,1035.6799621582034
273987,34766,CONTROL,Ilios,Damage - Quick Melee,129.0
273988,34766,CONTROL,Ilios,Damage Done,3244.819788455963
273989,34766,CONTROL,Ilios,Damage Taken,2725.871764242649
273990,34766,CONTROL,Ilios,Deaths,2.0
273991,34766,CONTROL,Ilios,Defensive Assists,12.0
273992,34766,CONTROL,Ilios,Eliminations,10.0
273993,34766,CONTROL,Ilios,Final Blows,2.0
273994,34766,CONTROL,Ilios,Healing Done,11376.191611289978
273995,34766,CONTROL,Ilios,Hero Damage Done,3244.819788455963
273996,34766,CONTROL,Ilios,Objective Kills,7.0
273997,34766,CONTROL,Ilios,Objective Time,21.273000640328974
273998,34766,CONTROL,Ilios,Offensive Assists,9.0
273999,34766,CONTROL,Ilios,Shots Fired,372.0
274000,34766,CONTROL,Ilios,Time Alive,594.7360177430091
274001,34766,CONTROL,Ilios,Time Building Ultimate,470.41601354966406
274002,34766,CONTROL,Ilios,Time Elapsed per Ultimate Earned,74.5567888940801
274003,34766,CONTROL,Ilios,Time Holding Ultimate,98.30800286959855
274005,34766,CONTROL,Ilios,Ultimates Earned - Fractional,6.309499383321962
274006,34766,CONTROL,Ilios,Ultimates Used,6.0
274007,34766,CONTROL,Ilios,Weapon Accuracy,0.24242424242424246
274064,34766,CONTROL,Ilios,All Damage Done,7400.946480870247
274065,34766,CONTROL,Ilios,Assists,15.0
274066,34766,CONTROL,Ilios,Average Time Alive,55.6951891898134
274067,34766,CONTROL,Ilios,Barrier Damage Done,1623.5290334224699
274068,34766,CONTROL,Ilios,Damage - Quick Melee,145.0
274069,34766,CONTROL,Ilios,Damage Blocked,6378.999946594238
274070,34766,CONTROL,Ilios,Damage Done,5715.417447447777
274071,34766,CONTROL,Ilios,Damage Taken,11328.28677421808
274072,34766,CONTROL,Ilios,Deaths,7.0
274073,34766,CONTROL,Ilios,Eliminations,20.0
274074,34766,CONTROL,Ilios,Environmental Deaths,3.0
274075,34766,CONTROL,Ilios,Final Blows,5.0
274076,34766,CONTROL,Ilios,Hero Damage Done,5715.417447447777
274077,34766,CONTROL,Ilios,Knockback Kills,9.0
274078,34766,CONTROL,Ilios,Objective Kills,7.0
274079,34766,CONTROL,Ilios,Objective Time,57.01500172482338
274080,34766,CONTROL,Ilios,Shots Fired,11134.0
274081,34766,CONTROL,Ilios,Time Alive,544.7630165549926
274082,34766,CONTROL,Ilios,Time Building Ultimate,370.7550109310541
274083,34766,CONTROL,Ilios,Time Elapsed per Ultimate Earned,36.451213650386684
274084,34766,CONTROL,Ilios,Time Holding Ultimate,251.0410074259853
274086,34766,CONTROL,Ilios,Ultimates Earned - Fractional,10.17126657254994
274087,34766,CONTROL,Ilios,Ultimates Used,5.0
274088,34766,CONTROL,Ilios,Weapon Accuracy,0.2704239917269907
274174,34766,CONTROL,Ilios,All Damage Done,80.0
274175,34766,CONTROL,Ilios,Average Time Alive,97.7799196182168
274176,34766,CONTROL,Ilios,Damage Done,80.0
274177,34766,CONTROL,Ilios,Damage Taken,2573.906491458416
274178,34766,CONTROL,Ilios,Deaths,3.0
274179,34766,CONTROL,Ilios,Defensive Assists,16.0
274180,34766,CONTROL,Ilios,Healing Done,7973.580574974418
274181,34766,CONTROL,Ilios,Hero Damage Done,80.0
274182,34766,CONTROL,Ilios,Objective Time,24.822000749991275
274183,34766,CONTROL,Ilios,Offensive Assists,15.0
274184,34766,CONTROL,Ilios,Shots Fired,14.0
274185,34766,CONTROL,Ilios,Time Alive,584.7160176506732
274186,34766,CONTROL,Ilios,Time Building Ultimate,462.8590136868879
274187,34766,CONTROL,Ilios,Time Elapsed per Ultimate Earned,99.40696661919407
274188,34766,CONTROL,Ilios,Time Holding Ultimate,106.82700316642875
274190,34766,CONTROL,Ilios,Ultimates Earned - Fractional,4.6562029747874485
274191,34766,CONTROL,Ilios,Ultimates Used,4.0
274192,34766,CONTROL,Ilios,Weapon Accuracy,0.14285714285714285
282871,34763,CONTROL,Lijiang Tower,All Damage Done,4342.297878265381
282872,34763,CONTROL,Lijiang Tower,Assists,6.0
282873,34763,CONTROL,Lijiang Tower,Average Time Alive,153.90375465001853
282874,34763,CONTROL,Lijiang Tower,Barrier Damage Done,1936.7936210632324
282875,34763,CONTROL,Lijiang Tower,Damage Done,2186.5042572021484
282876,34763,CONTROL,Lijiang Tower,Damage Taken,4701.710480272771
282877,34763,CONTROL,Lijiang Tower,Deaths,8.0
282878,34763,CONTROL,Lijiang Tower,Defensive Assists,24.0
282879,34763,CONTROL,Lijiang Tower,Eliminations,8.0
282880,34763,CONTROL,Lijiang Tower,Environmental Deaths,2.0
282881,34763,CONTROL,Lijiang Tower,Final Blows,2.0
282882,34763,CONTROL,Lijiang Tower,Healing Done,15210.116100862622
282883,34763,CONTROL,Lijiang Tower,Hero Damage Done,2186.5042572021484
282884,34763,CONTROL,Lijiang Tower,Knockback Kills,4.0
282885,34763,CONTROL,Lijiang Tower,Objective Kills,2.0
282886,34763,CONTROL,Lijiang Tower,Objective Time,39.64800118794665
282887,34763,CONTROL,Lijiang Tower,Offensive Assists,12.0
282888,34763,CONTROL,Lijiang Tower,Shots Fired,557.0
282889,34763,CONTROL,Lijiang Tower,Time Alive,825.8280247934163
282890,34763,CONTROL,Lijiang Tower,Time Building Ultimate,751.2010218536017
282891,34763,CONTROL,Lijiang Tower,Time Elapsed per Ultimate Earned,97.25262614381205
282892,34763,CONTROL,Lijiang Tower,Time Holding Ultimate,77.93100227415563
282894,34763,CONTROL,Lijiang Tower,Ultimates Earned - Fractional,7.724223516008352
282895,34763,CONTROL,Lijiang Tower,Ultimates Used,6.0
282896,34763,CONTROL,Lijiang Tower,Weapon Accuracy,0.20898876404494385
282985,34763,CONTROL,Lijiang Tower,All Damage Done,21094.166911244392
282986,34763,CONTROL,Lijiang Tower,Assists,18.0
282987,34763,CONTROL,Lijiang Tower,Average Time Alive,90.3355027111732
282988,34763,CONTROL,Lijiang Tower,Barrier Damage Done,6595.955691337585
282989,34763,CONTROL,Lijiang Tower,Damage - Quick Melee,85.0
282990,34763,CONTROL,Lijiang Tower,Damage Done,12577.306247830393
282991,34763,CONTROL,Lijiang Tower,Damage Taken,5930.4637372493735
282992,34763,CONTROL,Lijiang Tower,Deaths,7.0
282993,34763,CONTROL,Lijiang Tower,Eliminations,28.0
282994,34763,CONTROL,Lijiang Tower,Environmental Kills,1.0
282995,34763,CONTROL,Lijiang Tower,Final Blows,9.0
282996,34763,CONTROL,Lijiang Tower,Healing Done,3119.1827697753906
282997,34763,CONTROL,Lijiang Tower,Hero Damage Done,12577.306247830393
282998,34763,CONTROL,Lijiang Tower,Knockback Kills,3.0
282999,34763,CONTROL,Lijiang Tower,Objective Kills,6.0
283000,34763,CONTROL,Lijiang Tower,Objective Time,28.028000839287408
283001,34763,CONTROL,Lijiang Tower,Offensive Assists,8.0
283002,34763,CONTROL,Lijiang Tower,Shots Fired,2807.0
283003,34763,CONTROL,Lijiang Tower,Solo Kills,2.0
283004,34763,CONTROL,Lijiang Tower,Time Alive,833.032025046763
283005,34763,CONTROL,Lijiang Tower,Time Building Ultimate,748.7830222282793
283006,34763,CONTROL,Lijiang Tower,Time Elapsed per Ultimate Earned,87.9231896414682
283007,34763,CONTROL,Lijiang Tower,Time Holding Ultimate,130.96600389957894
283009,34763,CONTROL,Lijiang Tower,Ultimates Earned - Fractional,8.51633141702041
283010,34763,CONTROL,Lijiang Tower,Ultimates Used,7.0
283011,34763,CONTROL,Lijiang Tower,Weapon Accuracy,0.4378748928877464
283084,34763,CONTROL,Lijiang Tower,All Damage Done,14075.000032156706
283085,34763,CONTROL,Lijiang Tower,Assists,14.0
283086,34763,CONTROL,Lijiang Tower,Average Time Alive,50.04904912801326
283087,34763,CONTROL,Lijiang Tower,Barrier Damage Done,4883.015128612517
283088,34763,CONTROL,Lijiang Tower,Damage - Quick Melee,146.82000350952146
283089,34763,CONTROL,Lijiang Tower,Damage Blocked,20427.13420665264
283090,34763,CONTROL,Lijiang Tower,Damage Done,8667.954073160887
283091,34763,CONTROL,Lijiang Tower,Damage Taken,20337.94358569384
283092,34763,CONTROL,Lijiang Tower,Deaths,11.0
283093,34763,CONTROL,Lijiang Tower,Eliminations,20.0
283094,34763,CONTROL,Lijiang Tower,Environmental Deaths,1.0
283095,34763,CONTROL,Lijiang Tower,Final Blows,6.0
283096,34763,CONTROL,Lijiang Tower,Hero Damage Done,8667.954073160887
283097,34763,CONTROL,Lijiang Tower,Melee Final Blows,2.0
283098,34763,CONTROL,Lijiang Tower,Melee Percentage of Final Blows,0.3333333333333333
283099,34763,CONTROL,Lijiang Tower,Objective Kills,6.0
283100,34763,CONTROL,Lijiang Tower,Objective Time,83.00600248202682
283101,34763,CONTROL,Lijiang Tower,Offensive Assists,4.0
283102,34763,CONTROL,Lijiang Tower,Shots Fired,1360.0
283103,34763,CONTROL,Lijiang Tower,Solo Kills,1.0
283104,34763,CONTROL,Lijiang Tower,Time Alive,804.1420242619934
283105,34763,CONTROL,Lijiang Tower,Time Building Ultimate,643.5170188338961
283106,34763,CONTROL,Lijiang Tower,Time Elapsed per Ultimate Earned,119.87329827996206
283107,34763,CONTROL,Lijiang Tower,Time Holding Ultimate,215.6970063201152
283109,34763,CONTROL,Lijiang Tower,Ultimates Earned - Fractional,5.3683099411427975
283110,34763,CONTROL,Lijiang Tower,Ultimates Used,4.0
283111,34763,CONTROL,Lijiang Tower,Weapon Accuracy,0.2609942638623327
283216,34763,CONTROL,Lijiang Tower,All Damage Done,20605.16701924801
283217,34763,CONTROL,Lijiang Tower,Assists,15.0
283218,34763,CONTROL,Lijiang Tower,Average Time Alive,72.2431688314666
283219,34763,CONTROL,Lijiang Tower,Barrier Damage Done,9970.520588636398
283220,34763,CONTROL,Lijiang Tower,Damage - Quick Melee,115.86933135986328
283221,34763,CONTROL,Lijiang Tower,Damage Blocked,17233.343431472782
283222,34763,CONTROL,Lijiang Tower,Damage Done,10192.168292999268
283223,34763,CONTROL,Lijiang Tower,Damage Taken,21769.009094804525
283224,34763,CONTROL,Lijiang Tower,Deaths,10.0
283225,34763,CONTROL,Lijiang Tower,Eliminations,25.0
283226,34763,CONTROL,Lijiang Tower,Environmental Kills,2.0
283227,34763,CONTROL,Lijiang Tower,Final Blows,8.0
283228,34763,CONTROL,Lijiang Tower,Healing Done,2.7300000190734863
283229,34763,CONTROL,Lijiang Tower,Hero Damage Done,10192.168292999268
283230,34763,CONTROL,Lijiang Tower,Knockback Kills,9.0
283231,34763,CONTROL,Lijiang Tower,Melee Final Blows,1.0
283232,34763,CONTROL,Lijiang Tower,Melee Percentage of Final Blows,0.125
283233,34763,CONTROL,Lijiang Tower,Objective Kills,4.0
283234,34763,CONTROL,Lijiang Tower,Objective Time,52.47200156969485
283235,34763,CONTROL,Lijiang Tower,Offensive Assists,4.0
283236,34763,CONTROL,Lijiang Tower,Shots Fired,14454.0
283237,34763,CONTROL,Lijiang Tower,Solo Kills,1.0
283238,34763,CONTROL,Lijiang Tower,Time Alive,798.3630240482744
283239,34763,CONTROL,Lijiang Tower,Time Building Ultimate,845.3290245871757
283240,34763,CONTROL,Lijiang Tower,Time Elapsed per Ultimate Earned,80.33986569445871
283241,34763,CONTROL,Lijiang Tower,Time Holding Ultimate,47.19200135418214
283243,34763,CONTROL,Lijiang Tower,Ultimates Earned - Fractional,10.521912344265731
283244,34763,CONTROL,Lijiang Tower,Ultimates Used,11.0
283245,34763,CONTROL,Lijiang Tower,Weapon Accuracy,0.2310482087571871
283324,34763,CONTROL,Lijiang Tower,All Damage Done,9487.397996306421
283325,34763,CONTROL,Lijiang Tower,Assists,10.0
283326,34763,CONTROL,Lijiang Tower,Average Time Alive,63.952568601335706
283327,34763,CONTROL,Lijiang Tower,Barrier Damage Done,5650.414794802666
283328,34763,CONTROL,Lijiang Tower,Damage - Quick Melee,60.0
283329,34763,CONTROL,Lijiang Tower,Damage Done,3424.1131796836853
283330,34763,CONTROL,Lijiang Tower,Damage Taken,6000.987981379032
283331,34763,CONTROL,Lijiang Tower,Deaths,9.0
283332,34763,CONTROL,Lijiang Tower,Defensive Assists,19.0
283333,34763,CONTROL,Lijiang Tower,Eliminations,11.0
283334,34763,CONTROL,Lijiang Tower,Final Blows,1.0
283335,34763,CONTROL,Lijiang Tower,Healing Done,21955.23681724817
283336,34763,CONTROL,Lijiang Tower,Hero Damage Done,3424.1131796836853
283337,34763,CONTROL,Lijiang Tower,Melee Final Blows,1.0
283338,34763,CONTROL,Lijiang Tower,Melee Percentage of Final Blows,1.0
283339,34763,CONTROL,Lijiang Tower,Objective Kills,3.0
283340,34763,CONTROL,Lijiang Tower,Objective Time,6.790000203531236
283341,34763,CONTROL,Lijiang Tower,Offensive Assists,7.0
283342,34763,CONTROL,Lijiang Tower,Shots Fired,715.0
283343,34763,CONTROL,Lijiang Tower,Solo Kills,1.0
283344,34763,CONTROL,Lijiang Tower,Time Alive,822.4040248885284
283345,34763,CONTROL,Lijiang Tower,Time Building Ultimate,699.5930201142328
283346,34763,CONTROL,Lijiang Tower,Time Elapsed per Ultimate Earned,69.23854288176352
283347,34763,CONTROL,Lijiang Tower,Time Holding Ultimate,131.96200380392838
283349,34763,CONTROL,Lijiang Tower,Ultimates Earned - Fractional,10.104097963310776
283350,34763,CONTROL,Lijiang Tower,Ultimates Used,9.0
283351,34763,CONTROL,Lijiang Tower,Weapon Accuracy,0.1839080459770115
283478,34763,CONTROL,Lijiang Tower,All Damage Done,28095.39907205105
283479,34763,CONTROL,Lijiang Tower,Assists,7.0
283480,34763,CONTROL,Lijiang Tower,Average Time Alive,58.15916842310335
283481,34763,CONTROL,Lijiang Tower,Barrier Damage Done,9914.799154162409
283482,34763,CONTROL,Lijiang Tower,Damage - Quick Melee,30.0
283483,34763,CONTROL,Lijiang Tower,Damage Blocked,971.6871920824052
283484,34763,CONTROL,Lijiang Tower,Damage Done,17733.823935985565
283485,34763,CONTROL,Lijiang Tower,Damage Taken,7544.302614092827
283486,34763,CONTROL,Lijiang Tower,Deaths,10.0
283487,34763,CONTROL,Lijiang Tower,Eliminations,19.0
283488,34763,CONTROL,Lijiang Tower,Final Blows,12.0
283489,34763,CONTROL,Lijiang Tower,Hero Damage Done,17733.823935985565
283490,34763,CONTROL,Lijiang Tower,Objective Kills,4.0
283491,34763,CONTROL,Lijiang Tower,Objective Time,17.752000534092073
283492,34763,CONTROL,Lijiang Tower,Shots Fired,562.0
283493,34763,CONTROL,Lijiang Tower,Time Alive,820.0950247714062
283494,34763,CONTROL,Lijiang Tower,Time Building Ultimate,857.2920247354778
283495,34763,CONTROL,Lijiang Tower,Time Elapsed per Ultimate Earned,90.81639775564457
283496,34763,CONTROL,Lijiang Tower,Time Holding Ultimate,29.807000865112055
283498,34763,CONTROL,Lijiang Tower,Ultimates Earned - Fractional,9.439837363315746
283499,34763,CONTROL,Lijiang Tower,Ultimates Used,7.0
283500,34763,CONTROL,Lijiang Tower,Weapon Accuracy,0.4741144414168938
284014,34763,PAYLOAD,Havana,All Damage Done,13858.406253337858
284015,34763,PAYLOAD,Havana,Assists,7.0
284016,34763,PAYLOAD,Havana,Average Time Alive,122.58200370252598
284017,34763,PAYLOAD,Havana,Barrier Damage Done,8373.648063659668
284018,34763,PAYLOAD,Havana,Damage Done,5344.857280254364
284019,34763,PAYLOAD,Havana,Damage Taken,2130.0617488622665
284020,34763,PAYLOAD,Havana,Deaths,4.0
284021,34763,PAYLOAD,Havana,Eliminations,14.0
284022,34763,PAYLOAD,Havana,Final Blows,7.0
284023,34763,PAYLOAD,Havana,Hero Damage Done,5344.857280254364
284024,34763,PAYLOAD,Havana,Objective Time,14.42000044079032
284025,34763,PAYLOAD,Havana,Recon Assists,3.0
284026,34763,PAYLOAD,Havana,Shots Fired,279.0
284027,34763,PAYLOAD,Havana,Solo Kills,2.0
284028,34763,PAYLOAD,Havana,Time Alive,490.3280148101039
284029,34763,PAYLOAD,Havana,Time Building Ultimate,510.8520152776037
284030,34763,PAYLOAD,Havana,Time Elapsed per Ultimate Earned,135.74729519526974
284031,34763,PAYLOAD,Havana,Time Holding Ultimate,6.111000182339923
284033,34763,PAYLOAD,Havana,Ultimates Earned - Fractional,3.763257415499538
284034,34763,PAYLOAD,Havana,Ultimates Used,3.0
284035,34763,PAYLOAD,Havana,Weapon Accuracy,0.2087912087912088
284075,34763,PAYLOAD,Havana,All Damage Done,4564.189733505249
284076,34763,PAYLOAD,Havana,Assists,8.0
284077,34763,PAYLOAD,Havana,Average Time Alive,121.62675366800975
284078,34763,PAYLOAD,Havana,Barrier Damage Done,3157.232089996338
284079,34763,PAYLOAD,Havana,Damage Done,1406.9576435089111
284080,34763,PAYLOAD,Havana,Damage Taken,2453.4491308927536
284081,34763,PAYLOAD,Havana,Deaths,4.0
284082,34763,PAYLOAD,Havana,Defensive Assists,8.0
284083,34763,PAYLOAD,Havana,Eliminations,8.0
284084,34763,PAYLOAD,Havana,Healing Done,8084.770798206329
284085,34763,PAYLOAD,Havana,Hero Damage Done,1406.9576435089111
284086,34763,PAYLOAD,Havana,Objective Kills,2.0
284087,34763,PAYLOAD,Havana,Objective Time,39.816001207684174
284088,34763,PAYLOAD,Havana,Offensive Assists,3.0
284089,34763,PAYLOAD,Havana,Shots Fired,435.0
284090,34763,PAYLOAD,Havana,Time Alive,486.50701467203913
284091,34763,PAYLOAD,Havana,Time Building Ultimate,424.44901224714704
284092,34763,PAYLOAD,Havana,Time Elapsed per Ultimate Earned,103.43217594445343
284093,34763,PAYLOAD,Havana,Time Holding Ultimate,63.75400183780585
284095,34763,PAYLOAD,Havana,Ultimates Earned - Fractional,4.1036457791924486
284096,34763,PAYLOAD,Havana,Ultimates Used,3.0
284097,34763,PAYLOAD,Havana,Weapon Accuracy,0.18947368421052632
284145,34763,PAYLOAD,Havana,All Damage Done,8622.488479614258
284146,34763,PAYLOAD,Havana,Assists,11.0
284147,34763,PAYLOAD,Havana,Average Time Alive,83.97600254106025
284148,34763,PAYLOAD,Havana,Barrier Damage Done,6184.6304931640625
284149,34763,PAYLOAD,Havana,Damage Blocked,17185.176485061646
284150,34763,PAYLOAD,Havana,Damage Done,2193.8579864501958
284151,34763,PAYLOAD,Havana,Damage Taken,6257.8645614385605
284152,34763,PAYLOAD,Havana,Deaths,3.0
284153,34763,PAYLOAD,Havana,Eliminations,13.0
284154,34763,PAYLOAD,Havana,Final Blows,2.0
284155,34763,PAYLOAD,Havana,Healing Done,299.99997639656067
284156,34763,PAYLOAD,Havana,Hero Damage Done,2193.8579864501958
284157,34763,PAYLOAD,Havana,Objective Kills,3.0
284158,34763,PAYLOAD,Havana,Objective Time,55.90400168695487
284159,34763,PAYLOAD,Havana,Offensive Assists,9.0
284160,34763,PAYLOAD,Havana,Shots Fired,2226.0
284161,34763,PAYLOAD,Havana,Time Alive,494.73601497290656
284162,34763,PAYLOAD,Havana,Time Building Ultimate,457.9380136050749
284163,34763,PAYLOAD,Havana,Time Elapsed per Ultimate Earned,174.0067112373597
284164,34763,PAYLOAD,Havana,Time Holding Ultimate,41.61500123795122
284166,34763,PAYLOAD,Havana,Ultimates Earned - Fractional,2.631726157851517
284167,34763,PAYLOAD,Havana,Ultimates Used,2.0
284168,34763,PAYLOAD,Havana,Weapon Accuracy,0.1424109931292942
284219,34763,PAYLOAD,Havana,All Damage Done,10134.83370757103
284220,34763,PAYLOAD,Havana,Assists,9.0
284221,34763,PAYLOAD,Havana,Average Time Alive,66.68028771533032
284222,34763,PAYLOAD,Havana,Barrier Damage Done,5965.899745941162
284223,34763,PAYLOAD,Havana,Damage - Quick Melee,103.0
284224,34763,PAYLOAD,Havana,Damage Blocked,13381.720298528671
284225,34763,PAYLOAD,Havana,Damage Done,4067.779618978501
284226,34763,PAYLOAD,Havana,Damage Taken,7161.286310791969
284227,34763,PAYLOAD,Havana,Deaths,5.0
284228,34763,PAYLOAD,Havana,Eliminations,12.0
284229,34763,PAYLOAD,Havana,Final Blows,3.0
284230,34763,PAYLOAD,Havana,Hero Damage Done,4067.779618978501
284231,34763,PAYLOAD,Havana,Objective Kills,5.0
284232,34763,PAYLOAD,Havana,Objective Time,63.610001897672184
284233,34763,PAYLOAD,Havana,Offensive Assists,3.0
284234,34763,PAYLOAD,Havana,Time Alive,466.76201400731225
284235,34763,PAYLOAD,Havana,Time Building Ultimate,462.1680134675697
284236,34763,PAYLOAD,Havana,Time Elapsed per Ultimate Earned,161.06024119149518
284237,34763,PAYLOAD,Havana,Time Holding Ultimate,53.37500156450551
284239,34763,PAYLOAD,Havana,Ultimates Earned - Fractional,2.8695350885391235
284240,34763,PAYLOAD,Havana,Ultimates Used,1.0
284277,34763,PAYLOAD,Havana,All Damage Done,7577.32141494751
284278,34763,PAYLOAD,Havana,Assists,4.0
284279,34763,PAYLOAD,Havana,Average Time Alive,56.90944616556064
284280,34763,PAYLOAD,Havana,Barrier Damage Done,5407.737609863281
284281,34763,PAYLOAD,Havana,Damage Done,2025.5838050842285
284282,34763,PAYLOAD,Havana,Damage Taken,2030.9596885442734
284283,34763,PAYLOAD,Havana,Deaths,5.0
284284,34763,PAYLOAD,Havana,Defensive Assists,14.0
284285,34763,PAYLOAD,Havana,Eliminations,4.0
284286,34763,PAYLOAD,Havana,Healing Done,4812.812797904015
284287,34763,PAYLOAD,Havana,Hero Damage Done,2025.5838050842285
284288,34763,PAYLOAD,Havana,Objective Kills,2.0
284289,34763,PAYLOAD,Havana,Objective Time,15.583000470185652
284290,34763,PAYLOAD,Havana,Offensive Assists,8.0
284291,34763,PAYLOAD,Havana,Shots Fired,499.0
284292,34763,PAYLOAD,Havana,Time Alive,476.0950144140516
284293,34763,PAYLOAD,Havana,Time Building Ultimate,362.52901066257624
284294,34763,PAYLOAD,Havana,Time Elapsed per Ultimate Earned,141.72894075236655
284295,34763,PAYLOAD,Havana,Time Holding Ultimate,145.2210043061059
284297,34763,PAYLOAD,Havana,Ultimates Earned - Fractional,2.5579039026051755
284298,34763,PAYLOAD,Havana,Ultimates Used,2.0
284299,34763,PAYLOAD,Havana,Weapon Accuracy,0.0962566844919786
284373,34763,PAYLOAD,Havana,All Damage Done,7651.003095984459
284374,34763,PAYLOAD,Havana,Assists,2.0
284375,34763,PAYLOAD,Havana,Average Time Alive,169.44433845703801
284376,34763,PAYLOAD,Havana,Barrier Damage Done,2413.4958639144893
284377,34763,PAYLOAD,Havana,Damage Done,5237.507232069969
284378,34763,PAYLOAD,Havana,Damage Taken,1302.8413739204407
284379,34763,PAYLOAD,Havana,Deaths,2.0
284380,34763,PAYLOAD,Havana,Eliminations,12.0
284381,34763,PAYLOAD,Havana,Final Blows,10.0
284382,34763,PAYLOAD,Havana,Hero Damage Done,5237.507232069969
284383,34763,PAYLOAD,Havana,Objective Kills,1.0
284384,34763,PAYLOAD,Havana,Objective Time,6.804000205360353
284385,34763,PAYLOAD,Havana,Shots Fired,282.0
284386,34763,PAYLOAD,Havana,Solo Kills,1.0
284387,34763,PAYLOAD,Havana,Time Alive,508.33301537111396
284388,34763,PAYLOAD,Havana,Time Building Ultimate,357.5680107490625
284389,34763,PAYLOAD,Havana,Time Elapsed per Ultimate Earned,117.1591024943631
284390,34763,PAYLOAD,Havana,Time Holding Ultimate,132.16700399620458
284392,34763,PAYLOAD,Havana,Ultimates Earned - Fractional,3.0519865988753736
284393,34763,PAYLOAD,Havana,Ultimates Used,2.0
284394,34763,PAYLOAD,Havana,Weapon Accuracy,0.2542372881355932
284953,34763,HYBRID,King's Row,All Damage Done,6827.749313354492
284954,34763,HYBRID,King's Row,Assists,11.0
284955,34763,HYBRID,King's Row,Average Time Alive,101.12544746373571
284956,34763,HYBRID,King's Row,Barrier Damage Done,1994.448181152344
284957,34763,HYBRID,King's Row,Damage - Quick Melee,150.0
284958,34763,HYBRID,King's Row,Damage Done,4668.3011322021475
284959,34763,HYBRID,King's Row,Damage Taken,5332.595493167639
284960,34763,HYBRID,King's Row,Deaths,8.0
284961,34763,HYBRID,King's Row,Defensive Assists,11.0
284962,34763,HYBRID,King's Row,Eliminations,15.0
284963,34763,HYBRID,King's Row,Final Blows,4.0
284964,34763,HYBRID,King's Row,Healing Done,11185.775456652043
284965,34763,HYBRID,King's Row,Hero Damage Done,4668.3011322021475
284966,34763,HYBRID,King's Row,Knockback Kills,10.0
284967,34763,HYBRID,King's Row,Objective Kills,4.0
284968,34763,HYBRID,King's Row,Objective Time,60.06000181811395
284969,34763,HYBRID,King's Row,Offensive Assists,13.0
284970,34763,HYBRID,King's Row,Shots Fired,1455.0
284971,34763,HYBRID,King's Row,Time Alive,910.1290271736217
284972,34763,HYBRID,King's Row,Time Building Ultimate,759.8380221168045
284973,34763,HYBRID,King's Row,Time Elapsed per Ultimate Earned,131.75381531581837
